src_text,tgt_text,src_code,tgt_code,PSA_ID,Domain
"Chichiro goika chibe nemeroberio egokonya abanyabiasara korwa okwemurangania kwabo gotanga gokorerwa bobe, kiogechigwa, kogosererigwa gose kobetererigwa gkorwa chibesa.",Mazingira ya soko lazima yaanzishe mifumo na kamati za kuripoti ili kuzuia unyanyasaji na ulaghai.,,swh_Latn,2404,Security
Aase abanto bamenyete na mono baria bare noborema chinchera chiokobarenda chingiya nchiganeirie na kobakonya goikera chisemi chioboronge na buna baranyare goteba ekero bakoreirwe bobe.,Vifaa vya makazi kwa watu wenye ulemavu vinahitaji ulinzi mkali na elimu inayopatikana kwa urahisi kuhusu haki na utoaji wa taarifa.,,swh_Latn,2405,Security
"Aaria chiofisi chieserikari ase abanto bagokorera emeremo goika chitange ogokorerwa bobe, kobabetereria gose kobagosereria oetera okobasomia, obotenereri, nechinchera chiokorwa okwemurangania kwabo.","Sehemu za kazi za serikali lazima zidumishe uvumilivu wowote kwa unyanyasaji kupitia mafunzo, uwajibikaji, na mifumo huru ya kuripoti.",,swh_Latn,2408,Security
"Abana mbare ase hatari goetera eintaneti. Abaibori goika bamongere buna abana babo bagotumia eintaneti, batabge na komanyia abana babo chinchera chingiya chibaretere emechando.","Watoto wanakabiliwa na hatari mtandaoni. Wazazi wanapaswa kufuatilia matumizi, kutumia vidhibiti, na kuwafundisha tabia salama.",,swh_Latn,2410,Security
"Ogosoi abana ase ebinto bitancheiri, kobatamia gose kobabisa erio kobatumia ase chinchera chitabwenereti neringa rinene riokogosia. Ebinyoro goika birwe amang'ana igiro yebinto bare nechitangutangu ase abagambi gose abasikari.",Usafirishaji haramu wa watoto bado ni tishio kubwa. Jamii zinapaswa kuripoti shughuli zinazotiliwa shaka kwa mamlaka.,,swh_Latn,2412,Security
"Chisukuru goika chiikerania amachiko oborendi, gokorera abana abande bobe, na korwa obosemia erio korenda abana buya.","Shule lazima zitekeleze sera za ulinzi, mifumo ya kupambana na uonevu, na huduma za ushauri nasaha ili kuwalinda wanafunzi.",,swh_Latn,2413,Security
Abaibori abarendi babana barigererigwa buya bataraegwa abana korenda erio korenda nga abana baria abake batanyare kwerenda.,Walezi wa watoto wa kulea lazima wachunguzwe ili kuhakikisha mazingira salama kwa watoto walio katika mazingira magumu.,,swh_Latn,2414,Security
Abana bare ase ogochandeka bwebirengererio mbagabeti ogokonywa kobakonya gokinania omochando oyio bosa goetera chinkwana nomonyagitari konyora chinguru chiogokinana nebirengererio.,Watoto wanaopitia kiwewe wanahitaji usaidizi wa kisaikolojia unaopatikana kupitia huduma za ushauri nasaha bila malipo.,,swh_Latn,2416,Security
"Abana baria banarete obogima bwokobera ebisona ase chitaoni mbaganetie ase bakorara, chisemi, nemeroberio yokobairania chinka chiabo ase oborendi namagenderero.","Watoto wanaohusiana na mitaa wanahitaji malazi, elimu, na programu za kuwaunganisha tena na jamii kwa ajili ya usalama na maendeleo.",,swh_Latn,2417,Security
Obosomba bwabana mamincha yerichiko. Karwe eripoti igoro yabana bare ase emeremo eranyare kobaretera emechando gochia chiofisi chitenererete obokori emeremo gose goaka esimi 0800220444.,Ajira kwa watoto ni kinyume cha sheria. Ripoti kazi hatarishi kwa watoto kwa Idara ya Kazi au piga simu 0800220444.,,swh_Latn,2418,Security
Abana abwo bare ase okoariganigwa gotamigwa mamincha yerichiko neganeirie konyora obokonyi mwachiko bosa goetera ofisi yomoteneneri bwobosoi ebina (ODPP).,Watoto wanaohusika katika michakato ya kisheria wanapaswa kupokea msaada maalum wa kisheria kupitia Ofisi ya Mkurugenzi wa Mashtaka ya Umma.,,swh_Latn,2419,Security
Nere buya abana kwegera buna baranyare korenda amangana abo arikire are ase eintaneti na komanyia oyo begenete igoro yechitang'utang'u.,Watoto wanapaswa kujifunza kulinda taarifa binafsi mtandaoni na kuripoti miingiliano inayotiliwa shaka kwa watu wazima wanaowaamini.,,swh_Latn,2420,Security
Chiburaburu chiekenyomba nigo chikoumisa gose gosaria abana. Karwe amangana igoro yaya gochia abagambi gose chiofosi chieserikari chirendete abana.,Vurugu za nyumbani huwadhuru watoto. Ripoti matukio kwa mamlaka za mitaa au simu za usaidizi kwa watoto.,,swh_Latn,2421,Security
Eserikari na NGOs ngokonya chire abana chitankana ase okobakonya ase chinchera ao ao chiengencho. Buna okogora abana ase enchera yamachiko gochia abaibiri bakabere na kobabwatia kemachiko komanya ng'a mbuya barendete abana abwo.,Serikali na mashirika yasiyo ya kiserikali huwasaidia watoto yatima kwa huduma muhimu. Uasili na malezi ya watoto wa kambo hufuata miongozo ya kisheria.,,swh_Latn,2422,Security
"Kera omwana nare noboronge bwokonyora chisemi, obobwenia, na oborendi. Abanto goika barwe eripoti igoro yotaikeranigwa kwayio.","Kila mtoto ana haki ya kupata elimu, huduma ya afya, na ulinzi. Jamii lazima ziripoti ukiukwaji.",,swh_Latn,2423,Security
"Ogokorera abande bobe nigo gokoreta ogochandeka kwebirengererio, ogoichania goika gotiga amasomo. Chisukuru nere buya kobeka amachiko amakong'u gotanga ogokorera abande bobe na korwa obosemia ase abana baria bakoreirwe bobe.",Unyanyasaji husababisha mfadhaiko na kuacha shule. Shule lazima zitekeleze sera kali za kupambana na uonevu na kutoa ushauri nasaha kwa watoto walioathiriwa.,,swh_Latn,2424,Security
"Ekero kiemebasekano buna (etoigo, nopgwateka kwemerero), abana nabwo bagochandeka mono ekiagera batari naguru chigokonya. Rora ng'a batammigwe gose korusigwa aroro buya na bae ogokonywa kwebirengererio goetra okobakwanera.","Katika majanga (mafuriko, moto), watoto ndio walio hatarini zaidi. Hakikisha wanahamishwa salama na wanapata usaidizi wa kisaikolojia.",,swh_Latn,2425,Security
Abana bare noborema nigo ere raisi ase bare gokorerwa bobe. Rora nga abana bonsi ba kera engencho banyorire chisemi na buna baranyare komanyia igoro yogokorerwa bobe ase oborendi bwabo.,Watoto wenye ulemavu wanakabiliwa na hatari kubwa zaidi za unyanyasaji. Hakikisha elimu jumuishi na mifumo ya kuripoti inayopatikana kwa urahisi kwa ajili ya ulinzi wao.,,swh_Latn,2427,Security
"Nere buya ebinyoro koba nechikomiti igoro yoborendi bwa abana chikomongera na koripoti buna abana kogorerwa bobe, gokora emeremo yabo ase ase okobwaterana nebiombe bieserikari.","Jamii za wenyeji zinapaswa kuanzisha kamati za ulinzi wa watoto ili kufuatilia na kuripoti kesi za unyanyasaji, zikifanya kazi kwa karibu na mashirika ya serikali.",,swh_Latn,2428,Security
"Chipori stesheni nchire negetengo kiabeen kegosugurikia buna abana bakomecherwa buna ogoakwa, ogotibongwa, obosomba, okoiba gose gokengania abana ase enchera chiobosani nabana na erendete obobisi bwabana. Karwe eripoti ase porisi stesheni ende yonsi.",Polisi wa Kenya wana madawati maalum ya kushughulikia kesi zinazohusiana na watoto kwa unyeti na usiri. Ripoti kesi katika kituo chochote cha polisi.,,swh_Latn,2429,Security
"Ogotarenda gose koa omwana ebinto atagete nigo ekogocha ogokina na okogenderera kwomwana. Abaibori nabarendi babana goika bae abana babo ebi bakonyara, buna obwanchani, noborendi gotanga mechando yebirengererio nogochandeka ase engaki entambe.","Kupuuza huharibu ukuaji wa mtoto. Wazazi na walezi lazima watoe mahitaji ya msingi, upendo, na usalama ili kuzuia majeraha ya muda mrefu.",,swh_Latn,2430,Security
Abana ba baria batamete chisegi korwa sobo igo ere raisi ase bare gokorerwa bobe gokenganigwa gose koibwa. Ebiombe bikorwanerera oboronge bwekemwanyabanto bieserikari nkorwa bire obomenyo obuya nechisemi aaria ase chikambi.,Watoto wakimbizi wako katika hatari ya kudhulumiwa na kuuzwa nje ya nchi. Mashirika ya kibinadamu hutoa makazi salama na elimu katika kambi.,,swh_Latn,2431,Security
Abanto bande mbagenderete gokora ebienyechi buna ogekeba abanyaroka ebio bire mamincha noboronge bwa abana. Karwe eripoti yamang'ana ayio gochia ase abambi otari konyorwa.,Baadhi ya jamii bado zinafuata mila hatari zinazowahusisha watoto. Ripoti visa kama hivyo kwa mamlaka mara moja.,,swh_Latn,2432,Security
Oboreri obuya nigo bogokeania abana gokorerwa bobe. Soa gose kabe oyomo ase omoroberio bweserikari gosomigwa chinchera buna oranyare korenda abana.,Uzazi chanya hupunguza hatari za unyanyasaji. Hudhuria programu za uzazi zinazofadhiliwa na serikali ili kujifunza mikakati ya ulinzi wa watoto.,,swh_Latn,2433,Security
Ebina birengete abana goika ebina biabo bigamberwe ase chikoti chiabeene korora ng'a biagendiigwe buya birendete gotatubania obongo naende korwa obobe bwabete.,Watoto wanaohusika katika masuala ya kisheria wanapaswa kupitia mahakama maalum ili kuhakikisha kesi zinazowahusu watoto kwa haki na zinazowahusu kiwewe.,,swh_Latn,2434,Security
Abana abake konywa amarwa nigo gokogesa obosaria nemechando ya afia. Nere buya chisukuru nabaibori basomie abana igoro yemachando yokonywa amarwa.,Matumizi ya dawa za kulevya kwa watoto wachanga husababisha uhalifu na matatizo ya kiafya. Shule na wazazi wanapaswa kuwaelimisha watoto kuhusu hatari za matumizi mabaya ya dawa za kulevya.,,swh_Latn,2435,Security
"Aka esimi 116 (Obokonyi ase Abana) gose 999 (Emebasekano) komnyia igoro yogokorerwa bobe kwomwana, ogoserigwa gose okwangwa, gose koba ase obosomba erio onyore ogokonya kegima.","Piga 116 (Nambari ya Msaada kwa Mtoto) au 999 (Dharura) ili kuripoti unyanyasaji, kutelekezwa, au unyonyaji wa mtoto kwa msaada wa haraka.",,swh_Latn,2436,Security
Abana bare chinsemo chiria buna Kenya ya Irianyi nigo ere raisi ase bare koibwa na gosoigwa ase ebiombe biobokebago. Ebiombe bieserikari goika birwe birigerie ayio ase okobarenda.,Watoto katika maeneo kama Kaskazini mwa Kenya wanakabiliwa na utekaji nyara na kuajiriwa katika vikundi vyenye silaha. Mashirika ya usalama lazima yape kipaumbele usalama wao.,,swh_Latn,2437,Security
nabo ekonyarekana nga ebiband biabana bibwe gokorera obongainereria. Abaibori brende buya chisatificate chiokoiborwa chia abana babo no komongera buna chibesa chigosao chisimi chiabo.,Utambulisho wa watoto unaweza kuibiwa kwa udanganyifu. Wazazi wanapaswa kulinda vyeti vya kuzaliwa na kufuatilia ripoti za mikopo.,,swh_Latn,2440,Security
"Baria bakoreirwe bobe gose gotibongwa nere buya konyora obokonyi bwobobwenia, kemachiko, anakebirengererio. Chisenta chiegeirie gokora emeremo eyio nkorwa chire obokonyi bwa bosa Kenya engima.","Waathiriwa wa unyanyasaji wa kijinsia wanahitaji usaidizi wa kimatibabu, kisheria, na kisaikolojia. Vituo maalum hutoa huduma za bure kote nchini.",,swh_Latn,2441,Security
"Abana abange nigo bkogwa nagokwera ime yechinsemo chiamache. Abaibiri goika barande abana babio ekero bare ange nase aria agoakerwa ontimbu, chindoche, amo nechinsoko.","Watoto wengi huzama kwenye vyanzo vya maji vilivyo wazi. Wazazi wanapaswa kuwasimamia watoto karibu na madimbwi ya maji, mito, na visima.",,swh_Latn,2442,Security
Chikanisa nemesikiti goika bakongori abakori emeremo babo na goikerania amachiko agotanga gokorera abana bobe imse yechinyomba chiikanisa gose emesikiti.,Makanisa na misikiti lazima yachunguze wafanyakazi na kutekeleza sera za kuzuia unyanyasaji wa watoto ndani ya vituo vyao.,,swh_Latn,2443,Security
Abariki na baria bagotangasa amang'ana goika barende gotanga nga amangana agosaria abana ase ogotatora amarieta abo nase barwete ekero bakomanyia amangan buna abana bagokorerwa bobe.,Vyombo vya habari vinapaswa kuepuka kuwaweka watoto katika hatari ya kupata maudhui hatari na kuheshimu faragha yao wanaporipoti visa vya unyanyasaji.,,swh_Latn,2444,Security
Ebibago nigo bigotumia ribaga riabana gotenyara ase ogosaberera. Manyia abasikari kobakonya na kobarongei.,Magenge ya wahalifu huwanyanyasa watoto kwa kuombaomba. Ripoti kesi kama hizo kwa polisi kwa ajili ya uokoaji na ukarabati.,,swh_Latn,2445,Security
Rora nga chirori chisukuru nchuibwate chirensesi buya nomotereba buya achoretwe korenga gotanga emebasekano na koibwa kwa abana.,Hakikisha magari ya shule yana leseni ipasavyo na madereva wamechunguzwa ili kuzuia ajali na utekaji nyara.,,swh_Latn,2446,Security
Ebiobago biria bigosaria amongo abanto na kobaira obokebago bwokotuta chipomu nigo nigo birengete abana baria batari kwenyara gose korwa emchie emetaka . Abanto gioka barwe eripoti igoro yebinto bare nechitang'utang'u nabirobio gose okorikwa gosoa obokebago obwo.,Makundi yenye msimamo mkali yanawalenga watoto walio katika mazingira magumu. Jamii zinapaswa kuripoti shughuli za kuajiri zinazotiliwa shaka.,,swh_Latn,2447,Security
Somia abana chinhera chiokwerenda nomorero na rora ng'a chinka chibwate egento keria gekomanya ekero erioki rireo erio gokonya gotanga emerero gwateka.,Wafundishe watoto hatua za usalama wa moto na hakikisha nyumba zina vifaa vya kugundua moshi vinavyofanya kazi ili kuzuia majanga.,,swh_Latn,2449,Security
Chigosori chieintaneti nigo chigosuguma abana ang'e gochia ase ebibago biabo. Abaibori goika bamongere chingaki abana bakorrigereria chigosori na ase chinsa gete.,Michezo ya mtandaoni inaweza kuwaweka watoto katika hatari ya kushambuliwa na wanyama wanaowawinda. Wazazi wanapaswa kufuatilia miingiliano ya michezo ya kubahatisha na kuweka mipaka ya muda.,,swh_Latn,2450,Security
Chifamiri goika chisangie abana babo amo koroberia buna baranyare gotange omorero tibwateka sobo na ekero bwatekire ase bagotamera gochia nechinamba chiesimi barangerie konyora ogokonya.,Familia zinapaswa kuwajumuisha watoto katika mazoezi ya majanga na kuhakikisha wanawajua watu wa dharura.,,swh_Latn,2451,Security
Abanyabiasara goika barende tibarika abana buna abkori emeremo yabo korende basire emeroberio yogokonya ng'a bachire esukuru gosoma.,Biashara lazima ziepuke kuajiri watoto na badala yake ziunge mkono mipango ya elimu yao.,,swh_Latn,2453,Security
Aaria ase abanto bagosomera gokora chogosori goika babe namachiko agotanga gokorerwa bobe ekiagera eki ore gose ogotabatabwa ase abanyagosori abasae.,Vyuo vikuu vya michezo lazima viwe na sera dhidi ya unyanyasaji wa kimwili na kingono wa wanariadha wachanga.,,swh_Latn,2454,Security
Baria bakoroberria emeyega nere buya kobekaase abana basirete bakobekwa negento abaibiri basireriigwe nabana babo babwenerete gokora ekero kiesangerekano emenene.,Waandaaji wa matukio wanapaswa kutoa nafasi salama kwa watoto na taratibu za watoto waliopotea wakati wa mikusanyiko mikubwa.,,swh_Latn,2456,Security
Aase abanto bakorwa isiko (abatari) bagotarera chingaki chinyinge nigo akoba aase abana bagokorigwa egasi gose gotibongi. Karwe eripoti gochia baria batenenerete obotari.,Maeneo yenye watalii wengi wakati mwingine huwanyanyasa watoto kwa ajili ya uchungu wa uzazi au ngono. Ripoti visa kama hivyo kwa Mamlaka ya Udhibiti wa Utalii.,,swh_Latn,2457,Security
machiko a Kenya akongiigwe erio korenda abana baria batari konyara kwerenda gose korwa emechie emetaka erio korenda oboronge bwa abana. Kabe gokomanyigwa igoro yamaonchorerio arengete ebiombe biabana.,Sheria za Kenya zinabadilika ili kulinda haki za watoto vyema. Endelea kupata taarifa kuhusu mabadiliko ya kisheria yanayoathiri ustawi wa watoto.,,swh_Latn,2458,Security
"Abaamate,abarimu, na abairi goika bakwenere ringana igoro yabana gokorerwa bobe erio korora ng'a abana tibari ase hatari yogokorerwa bobe.","Majirani, walimu, na jamaa lazima wazungumze dhidi ya unyanyasaji wa watoto ili kuunda mazingira salama kwa watoto.",,swh_Latn,2459,Security
"Oboibi bwechiombe nabo botigarete koba omochando aaria chinsemo chiobotugi. Nere buya ebinyoro koba nemeroberio yobomongeri, basambererie chiombe chiabo chinamba, na korwa eripoti igoro yamangana bare nechitangutangu naro.","Wizi wa mifugo bado ni changamoto katika maeneo ya wafugaji. Jamii zinapaswa kuunda programu za kufuatilia, kuchapisha wanyama, na kuripoti shughuli zinazotiliwa shaka.",,swh_Latn,2460,Security
"Ogokeana kwamache chingaki chieguragura nigo ekorenta asara Nere buya abaremi kwegera gotacha na kogacha amache ase okorema chingoro, kogora ebibuyu ebinene, koagacha chitangi chia'mahe inse yeriraba.","Uhaba wa maji wakati wa ukame husababisha hasara. Wakulima wanapaswa kutumia mbinu za kuvuna maji kama vile mabwawa, sufuria, na hifadhi ya chini ya ardhi.",,swh_Latn,2462,Security
"Gotanga okoererania etugo korwa ensemo eyemo gochia eyende nigo egotana okwambokerana kwamarwaire yetugo nabanto. Beta chiombe esindani yoborwaire bwomonwa namagoro, chiombe chikorwaa gochia aria chichanche, renda chingiti chiorosana tichiika ange, na karwe eripoti ioro yetugo erwarete otrikonyorwa. Tindeka etugo eri yakure inse kabisa.","Usalama wa kibiolojia huzuia milipuko ya magonjwa. Safisha vijidudu kwenye bafu za miguu, karantini wanyama wapya, dhibiti ufikiaji wa wanyamapori, na toa ripoti kwa wanyama wagonjwa haraka. Utupaji sahihi wa mizoga ni muhimu.",,swh_Latn,2463,Security
"Omoreoberio o'Kenya komanya etugo, na komanya ase yarwete ngosambereria ore chiombe chinamba gose gochikera chinamba ase amato buna enchera yogotanga oboibi.",Mfumo wa Utambuzi na Ufuatiliaji wa Mifugo wa Kenya hugawa idadi ya mifugo na vitambulisho vya masikio ili kusaidia kuzuia wizi na kudhibiti magonjwa.,,swh_Latn,2464,Security
Ogoitwa gwetugo nechingiti chiorosana buna endagera yabo nigo gokoreta asara ase omoremi. Nere buya abaremi koagacha gose kogitera etugo yabo buya gotanga chingiti chiorosana goikera etugo yabo na koyeita bua endagera yabo. Ogoakanwa ase baria etugo yabo yaitetwe nechingiti chiorosana nereo ase baria bagitere etugo yabo buya.,Uwindaji wa wanyamapori husababisha hasara. Wakulima wanapaswa kujenga vizimba visivyoweza kuwindwa na wanyama waharibifu na kutumia wanyama wa ulinzi. Fidia inapatikana kwa visa vilivyothibitishwa.,,swh_Latn,2465,Security
Ensuarence erendete abaremi bobotugi nereo ekero rioka yamanyakinire nga omobaso omonene gose etoigo gose ogwateka kwendwari etare konyarekana ekorenda abatugi gotera ebimoreki bieintenet igoro aa ase rire bokorenga ekerengo omochando ore gokonys chiinsuarence komanya nechibesa irenga bagoakana omoremi.,Bima ya mifugo inayotegemea faharasa huwalinda wafugaji kutokana na upotevu wa ukame kwa kutumia vichocheo vya data vya setilaiti.,,swh_Latn,2466,Security
Okoererania gwetugo gotancheirie nigo kogotaria amarwaire. Nere buya abaremi basabe rirube rikobanchera goetia etugo korwa aa gochia aari na kobwatia amachiko ogochancha chitugo chiabo.,Uhamaji usioidhinishwa wa mifugo hueneza magonjwa. Wakulima wanapaswa kudai vibali na kufuata notisi za karantini.,,swh_Latn,2467,Security
Obonyenyi etugo obuya na gacha enyama buya protect. Tumia ebichinchio biria biancheire gose bwatia amachiko yobochenu ekero okonyenya etugo yao nka.,Njia sahihi za kuchinja hulinda usalama wa nyama. Tumia vichinjio vilivyoidhinishwa pekee au fuata miongozo ya afya ya umma kwa ajili ya kuchinja nyumbani.,,swh_Latn,2468,Security
Ekero etugo yarire emete gete nigo ekoba esumu mebere yabo. Nere buya abaremi batogore emete buna eyio yonsi na koa chitugo chiabo obonyansi obuya chinaki chiguragura. Ogopima etugo yao nomonyagitari bwetugo nabio bikoenekia ayio.,Mimea fulani huwa na sumu kwa mifugo. Wakulima wanapaswa kuondoa mimea yenye sumu na kutoa chakula mbadala wakati wa ukame. Uchambuzi wa mifugo unasaidia utambuzi.,,swh_Latn,2469,Security
"Eguragura nego eganitie emeroberio emeikernu korenda amache, gosiarera ebimeri amache, na koa etugo amache okonywa. Karwe amache echichuba, keania obonge bwetugo yao genkioy, na gacha amache.","Ukame unahitaji usimamizi maalum. Toa madini, punguza ukubwa wa kundi mapema, na uhifadhi maji.",,swh_Latn,2472,Security
Kogacha endagrera buya nigo egokonya ogotabosa kwendagera.,"Uhifadhi mzuri wa malisho huzuia uchafuzi wa sumu ya aflatoxin. Weka nafaka kavu, zisizo na ukungu, na zihifadhiwe kwa usalama.",,swh_Latn,2473,Security
Korwa eripoti bwango igoro yamarwaire gochia ase abanyagitari nigo egotanga oborwaire kwambokerana/koranda. Manyia omonyagitari bwetugo rangeria esimi eye yamorero 0800721313 otari goakana kende.,Kuripoti mapema huzuia milipuko. Wasiliana na maafisa wa mifugo au Simu ya Bure ya Magonjwa ya Wanyama 0800721313.,,swh_Latn,2474,Security
"Ogoonchoreria kwerire nigo gokogesa emechando ase atugo. Beka etugo yao inse yekiriri, emetaro yogosokia amache amachafu, chimbago gotanga embeo, na komanya bwango igoro yogoonchoreria kwerire bwebage.","Mabadiliko ya hali ya hewa huongeza hatari za wanyama. Toa kivuli, mifereji ya maji, vizuizi vya upepo, na tumia mifumo ya tahadhari ya mapema.",,swh_Latn,2475,Security
"Okogacha amere buya neganetie obochenu. Sibia enyeri nechimbere buya, beka amabere ase egento ekerabu, kendia amabere, na yaoneri bari bawete amarube yokobanchera koonia amabere boke.","Usalama wa maziwa unahitaji usafi. Osha viwele, tumia vyombo safi, poza maziwa, na uyauze kwa wasindikaji walioidhinishwa pekee.",,swh_Latn,2476,Security
"Okonganya korwa aa gochia aaria kwa abatugi nkoganetie emeroberio emiya. Nyora ogwancherwa gwokong'anya netugo yao, etera ase atari nemechando, kabe are korwa chingongo chiria chire neminano.","Uhamiaji wa wafugaji unahitaji mipango. Pata vibali, chagua njia salama, na epuka maeneo yenye migogoro.",,swh_Latn,2478,Security
"Amariko abwate maeleso yoboremi bwetugo yao nigo akogokonya ase emeroberio yao. Bwatia komanya chitariki chia kera etugo ekero yabiaretwe, ogokwa, buna kwarure obobwenia, na gochichancha.","Kumbukumbu sahihi huboresha usimamizi. Fuatilia kuzaliwa, vifo, matibabu, na chanjo.",,swh_Latn,2480,Security
"Oboibi bwemetana yechinchoke mbogendererete kogeseka. Renda buya emetana, yebeka chinamba, na manyia igoro yabagori bakengeka.","Wizi wa mizinga ya nyuki unaongezeka. Linda nyuki, weka alama kwenye mizinga, na uripoti wanunuzi wanaotiliwa shaka.",,swh_Latn,2481,Security
"Obochafu bokorwa ase chifakitori nigo bokorentera etugo obokongu. Karwe eripoti igoro gotuguta obochafu bwabo ase enchera etari engiya, gita aase eubochafu bogotugutwa, na pima amche komanya gose nabwate ebinyinyi.","Uchafuzi wa viwandani huwadhuru wanyama. Ripoti utupaji taka, uzio mbali na maeneo yaliyochafuliwa, na jaribu maji.",,swh_Latn,2482,Security
Omogoko omonene nigo ogoita etugo na okoranda kwendwarim yetugo. Siarera obweri eriogo motwe yemegoko.,Mafuriko huua wanyama na kueneza magonjwa. Huhamisha makundi hadi kwenye maeneo ya juu na kuua vijidudu baada ya mafuriko.,,swh_Latn,2483,Security
Oborendi bwebinyoro nogo bogokeania oboibi bwetugo. Karwe amanagana obotuki na bwatisia porisi kobeka oborendi.,Polisi jamii hupunguza wizi wa mifugo. Shiriki akili na usaidie uchunguzi wa polisi.,,swh_Latn,2484,Security
Kogacha na gotumia bobe obwoyo buya nigo kogokeania amarwaire. Karwe ribaga risaine ase eubo koguna na goonchoreria koba obwoyo omanye kobotumia na bobeke are korwa ase amache.,Utunzaji sahihi wa mbolea huzuia magonjwa. Mbolea kabla ya matumizi na uhifadhi mbali na vyanzo vya maji.,,swh_Latn,2485,Security
Chingiti chingenda nse nkorasa chire etugo aaria chingongo chinyomo. Rabia orsana na rigia obowenia bwa bwango ase etugo yao rasirwe neng'iti engenda nse.,Nyoka huuma wanyama wakati wa kiangazi. Safisha vichaka na utafute matibabu ya haraka kwa kuumwa.,,swh_Latn,2486,Security
"Ase ebinto bigoakerwa omonada nigo akongusa ebibago. Akera omonada aase aitabire neserikari, rigereria buya abagori baino, na gacha buya amariko buna ogoaka omonada ebinto ebio.","Viwanja vya mnada huvutia wahalifu. Tumia viwanja vilivyoidhinishwa, thibitisha wanunuzi, na utunze rejista.",,swh_Latn,2488,Security
Ebibaki na makotu nigo akira ebichichu buna endagera yabo. Gitera etugoyao buya na rosia ebinto binga buna omonto obogoretie enyimbo gochia igoro na koyeka aroro kogosa ebinto ebio bitgete koira etugo.,Ndege wakubwa huwinda mifugo midogo. Tumia vifaa vya kutisha na uweke zizi zilizofunikwa.,,swh_Latn,2490,Security
Kweroberia buya nyuma yemechando nigo ogotanga asara. Orokia chinchera chiokominchoreria ekero kiemebasekano na gacha endagera orarie ekero kiemebasekano.,Utayari wa maafa hupunguza hasara. Tambua njia za uokoaji na uhifadhi vifaa vya dharura.,,swh_Latn,2491,Security
Ase amache akobucherwa nigo akongusa ebibago. Ira chiombe kere mobaso konywa amache animals no mokera buya aase okagerete abaibi barabaise korwera.,Vituo vya maji huvutia wezi. Wanyama hunyweshwa maji mchana na hulinda maeneo yenye hatari kubwa.,,swh_Latn,2492,Security
Okwana gwechiombe nigo gokogechia abanto. Koagacha obweri obuya nigo bogotanga eriogi riokwana na igo gotanga abanto kwemurangania.,Kelele za wanyama husumbua jamii. Makazi mazuri hupunguza kelele na kuzuia malalamiko.,,swh_Latn,2493,Security
Etugo yabagoire nigo egosari ebimeri biabanto. Gitera buya etugo yao na manyia abanyene ekero etugo yao yasaririe ebinto bia bande.,Wanyama waliopotea huharibu mali. Dumisha uzio imara na uripoti uharibifu haraka.,,swh_Latn,2494,Security
"Omorero chingaki chieguragura nigo okorenta obokongu ase oborisia bwetugo. Onye omogondo bwendagera gose rinani ore omonene, yobarore gati gati na koyatiga atri namete gose obonyansi gotanga omorere gotamboka gochia asande na manyia abarai onye nomonto bwogetie obomorero eyio makusudi.",Moto wa msimu wa kiangazi unatishia maeneo ya malisho. Hutengeneza njia za kuzuia moto na kuripoti matukio ya uchomaji moto.,,swh_Latn,2495,Security
"Renda korora nga ekero etugo yao ekobwata embego yakorirwe ase enchera engiya etarikoumisa etugo eria ekobwata embego. Tumia eeri ebwate afia engiya , renda obochenu, na rika inse chitariki kwaete etugo yao embego.","Usimamizi sahihi wa ufugaji huzuia majeraha. Tumia mifugo yenye afya, tunza usafi, na uandike tarehe za ufugaji.",,swh_Latn,2496,Security
Oboibi bwebinto bioboremi buna chitinga chiokorem nebinde nigo bikoirania magega gose gokei rigesa. Gacha buya ebinto biao biogokora oboremi buya na manyia abagambi igoro yoboibi biebinto biao bioboremi bwngo.,Wizi wa vifaa huathiri tija. Hakikisha vifaa na mashine zinapatikana na uripoti wizi mara moja.,,swh_Latn,2497,Security
Enkoba nigo egoita etugo ere getii korisia. Beka ebinto biria bikobwata enkoba na tiga gosiba etugo ase omote ore oymo.,Umeme huua wanyama wanaochunga. Weka fimbo za umeme na epuka kuwafunga wanyama kwenye miti iliyotengwa.,,swh_Latn,2498,Security
"Ekero amariogo aria agotanga ebinyinyi komenta omobere ime agotumeka bobe, nigo akoa ebinyinyi chinguru goika eriogo riasinywa gokora egasi yobobwenia buya. Bwatia amereso omonyagitari buya na tuguta amariogo ase enchera engiya buna eyokoyatindeka.",Matumizi mabaya ya viuavijasumu husababisha usugu. Fuata maagizo ya daktari na utupe dawa kwa usalama.,,swh_Latn,2499,Security
Rosia na kogacha endagera yetugo yao genkio gotanyorwa nobokongu abwo motwe. Gacha endagera yetugo yao buya na simeka endagera yetugo eria ekoremereria omogaso omonene.,Panga vifaa vya kulisha ili kuepuka uhaba. Hifadhi malisho na tumia aina zinazostahimili ukame.,,swh_Latn,2501,Security
"Ekero etugo ekoirwa ase enchera etari engiya nigo ekoba nobwoba, ogochandeka ebirengererio an koumia. Beka etugo aase atari noboterere na yesibe buya.",Ushughulikiaji mbaya husababisha msongo wa mawazo na majeraha. Tumia sakafu zisizoteleza na vifaa sahihi vya kuzuia.,,swh_Latn,2504,Security
