src_text,tgt_text,src_code,tgt_code,PSA_ID,Domain
Community policing reduces livestock theft. Share intelligence and support police investigations.,Oborendi bwebinyoro nogo bogokeania oboibi bwetugo. Karwe amanagana obotuki na bwatisia porisi kobeka oborendi.,eng_Latn,,2484,Security
Proper manure handling prevents disease. Compost before use and store away from water sources.,Kogacha na gotumia bobe obwoyo buya nigo kogokeania amarwaire. Karwe ribaga risaine ase eubo koguna na goonchoreria koba obwoyo omanye kobotumia na bobeke are korwa ase amache.,eng_Latn,,2485,Security
Snakes bite animals in dry seasons. Clear bushes and seek immediate treatment for bites.,Chingiti chingenda nse nkorasa chire etugo aaria chingongo chinyomo. Rabia orsana na rigia obowenia bwa bwango ase etugo yao rasirwe neng'iti engenda nse.,eng_Latn,,2486,Security
"Auction yards attract criminals. Use licensed yards, verify buyers, and maintain registers.","Ase ebinto bigoakerwa omonada nigo akongusa ebibago. Akera omonada aase aitabire neserikari, rigereria buya abagori baino, na gacha buya amariko buna ogoaka omonada ebinto ebio.",eng_Latn,,2488,Security
Large birds prey on young livestock. Use scare devices and provide sheltered pens.,Ebibaki na makotu nigo akira ebichichu buna endagera yabo. Gitera etugoyao buya na rosia ebinto binga buna omonto obogoretie enyimbo gochia igoro na koyeka aroro kogosa ebinto ebio bitgete koira etugo.,eng_Latn,,2490,Security
Disaster preparedness reduces losses. Identify evacuation routes and store emergency supplies.,Kweroberia buya nyuma yemechando nigo ogotanga asara. Orokia chinchera chiokominchoreria ekero kiemebasekano na gacha endagera orarie ekero kiemebasekano.,eng_Latn,,2491,Security
Water points attract thieves. Water animals by day and patrol high-risk areas.,Ase amache akobucherwa nigo akongusa ebibago. Ira chiombe kere mobaso konywa amache animals no mokera buya aase okagerete abaibi barabaise korwera.,eng_Latn,,2492,Security
Animal noise disturbs communities. Proper housing reduces noise and prevents complaints.,Okwana gwechiombe nigo gokogechia abanto. Koagacha obweri obuya nigo bogotanga eriogi riokwana na igo gotanga abanto kwemurangania.,eng_Latn,,2493,Security
Stray animals destroy property. Maintain secure fencing and report damage promptly.,Etugo yabagoire nigo egosari ebimeri biabanto. Gitera buya etugo yao na manyia abanyene ekero etugo yao yasaririe ebinto bia bande.,eng_Latn,,2494,Security
Dry season fires threaten grazing areas. Create firebreaks and report arson incidents.,"Omorero chingaki chieguragura nigo okorenta obokongu ase oborisia bwetugo. Onye omogondo bwendagera gose rinani ore omonene, yobarore gati gati na koyatiga atri namete gose obonyansi gotanga omorere gotamboka gochia asande na manyia abarai onye nomonto bwogetie obomorero eyio makusudi.",eng_Latn,,2495,Security
"Proper breeding management prevents injuries. Use healthy stock, maintain hygiene, and record breeding dates.","Renda korora nga ekero etugo yao ekobwata embego yakorirwe ase enchera engiya etarikoumisa etugo eria ekobwata embego. Tumia eeri ebwate afia engiya , renda obochenu, na rika inse chitariki kwaete etugo yao embego.",eng_Latn,,2496,Security
Equipment theft affects productivity. Secure tools and machinery and report theft immediately.,Oboibi bwebinto bioboremi buna chitinga chiokorem nebinde nigo bikoirania magega gose gokei rigesa. Gacha buya ebinto biao biogokora oboremi buya na manyia abagambi igoro yoboibi biebinto biao bioboremi bwngo.,eng_Latn,,2497,Security
Lightning kills grazing animals. Install lightning rods and avoid tying animals to isolated trees.,Enkoba nigo egoita etugo ere getii korisia. Beka ebinto biria bikobwata enkoba na tiga gosiba etugo ase omote ore oymo.,eng_Latn,,2498,Security
Misuse of antibiotics creates resistance. Follow prescriptions and dispose of drugs safely.,"Ekero amariogo aria agotanga ebinyinyi komenta omobere ime agotumeka bobe, nigo akoa ebinyinyi chinguru goika eriogo riasinywa gokora egasi yobobwenia buya. Bwatia amereso omonyagitari buya na tuguta amariogo ase enchera engiya buna eyokoyatindeka.",eng_Latn,,2499,Security
Plan feed supplies to avoid shortages. Preserve fodder and use drought-resistant varieties.,Rosia na kogacha endagera yetugo yao genkio gotanyorwa nobokongu abwo motwe. Gacha endagera yetugo yao buya na simeka endagera yetugo eria ekoremereria omogaso omonene.,eng_Latn,,2501,Security
Poor handling causes stress and injury. Use non-slip floors and proper restraint equipment.,"Ekero etugo ekoirwa ase enchera etari engiya nigo ekoba nobwoba, ogochandeka ebirengererio an koumia. Beka etugo aase atari noboterere na yesibe buya.",eng_Latn,,2504,Security
Faulty electrical systems harm animals. Inspect wiring and test for stray voltage regularly.,Esitima etbikirie buya nabo are hatari ase etugo. Rora gose chigwaya nchiererete inse na gopima gose nchire nomorero kera engaki erio korenda etugo teakwa nesisitima.,eng_Latn,,2505,Security
Steep water edges trap animals. Install gentle slopes and fence dangerous areas.,Koira etugo rooche konya amache aase are egetionko nabo etugo aranyare gotereria na kogwa amache ime ekwe. Rosia buya aase etugo yao ekonywera amache na gita aase are atari ase etugo.,eng_Latn,,2506,Security
"Research farms need strict security. Use CCTV, controlled access, and patrols.","Aaria ase oboremi bogokorerwa amasomo ogotema ao ao naganetie oborendi obuya. Tumia ebimoreki biria biekamera bikobwata buna abanto bagosoa nagosoka, renda nga tari kera omonto ogosoa aroro, nobomongeri obuya.",eng_Latn,,2507,Security
"High temperatures reduce productivity. Provide shade, ventilation, and constant water.","Ekero riberera rire igoro mono nigo rigokei amabere ase etugo. Beka ekiriri, karwe ribaga ase embeo rgoetera, na beka amache okonya ase etugo chingaki chionsi.",eng_Latn,,2508,Security
Early warning prevents losses. Monitor conditions and share forecasts with herders.,Komanya omochando bwango nigo kogotanga asara. Rigeria buya komanya rire buna rire na sanga nabatugi bamino.,eng_Latn,,2509,Security
Be cautious of investment apps advertised during football matches on illegal streams. Many are fronts for data theft or financial fraud,Erende korwa omochieso ogotangaswa ase chisimi kobeka chibesa ase etimi gete ng'a nonyore chibesa goetra esimi chingaki chiegosri yomopira. Abange ba abwo bakorenta chigosori echi nigo barengete koiba amanga iigoro yao bakorere oboibi.,eng_Latn,,2510,Security
"""DCI is investigating a fake 'youth startup grant' program circulating on TikTok and Instagram. There is no such initiative funded by the Government of Kenya.""",Abanyanyimbo mbagendererete gotuka igoro yogochaka ogokonywa ase abasae neserikari ya Kenya goetera TikTok na Instagram. Gento kenga buna ekio tikeiyo korende noborimo bwoka.,eng_Latn,,2511,Security
Several Kenyans have reported scam calls claiming to be from international couriers requesting customs clearance payments. Confirm such calls with KRA or the courier directly,Abakenya abange banyorire chisimi korwa ebobagp bikobasaba chibesa gose kobaa amanga igoro yabo korwa abakweroka buna baria bagokora emeremo yobobogoria emesigo korwa chinse chia isiko mbare nomosigo oo abae chibesa chiogoetia omoesigo iyio erio bagokonye. Koranyore esimi yengencho etye manyia office chia chiebango (KRA) gose ekambani eyio bakogotebi.,eng_Latn,,2513,Security
"""Be cautious of business mentorship programs advertised by influencers that ask for hefty registration fees. Many lack legal registration.""",Renda kegima tosoa ase emeroberio yogosomia igoro goetera chisimi nabanto bare nokobua gokong'ina nakobebegena bagosaba chibesa chinyinge gosoera Abange babanto aba tiberigeti neserikari.,eng_Latn,,2514,Security
"""We urge wananchi to report any person asking for 'expedited NHIF services' in exchange for cash. NHIF does not charge for processing.""",Nigo togosaba abanto komanyia abagambi gose abasikari igoro yabanto bagosaba chibesa basuguikie akadi yao ya NHIF ekore egasi. NHIF teri gosaba besa goetia emesigo.,eng_Latn,,2515,Security
"""Ministry of Housing has not contracted any agents to collect payments for affordable housing units. Application is done through Boma Yangu portal only.""",Eminisitiri yobokoreri bwabanto nkoinyoria ere abakorogia egasi nga baria bakorigia gosoa ase okwegera mono igoro yamosomo abo nigo agwancherwa na gosoa bosa. Kana monto onde bwensi oragosabe riaki.,eng_Latn,,2517,Security
Red Cross Kenya cautions citizens against donation drives using MPESA till numbers not registered to the organization. Always crosscheck before sending money.,Ekeombe Ekebaririri gia Kenya kiarure ogokurerwa ase abanainchi igoro yemechango goetera MPESA chinamba chia till chitarikiri rasimi na Safaricom ase abwo bagosaba omochango . Tema komanya buya nyuma otatatoma chibesa chiao.,eng_Latn,,2518,Security
Public warning: PSC does not conduct interviews on WhatsApp. Any job ad asking for 'application fees' is fake and should be reported,Ogokurera ase bonsi: Enseo yesrikari eria etenenerete emeremo yeserikari (PSC) teri gokria abanto ogotema gwokorigia emeremo goetra Whatsapp. Any job ad asking for 'application fees' is fake and should be reported,eng_Latn,,2519,Security
"""CBK is aware of mobile apps charging 'CRB clearance' fees upfront. CRB requests are processed through licensed bureaus only.""","""Ebengi enene ya Kenya (CBK ) nemanyete ebikoreri biechisimi apps charging 'CRB clearance' fees upfront. Ogosaba gochia baria batenenerete ogosaria kwobogoko (CRB) nigo kogokorwa nabanto bancheire gokora egasi eyio boka""",eng_Latn,,2520,Security
EACC has flagged a syndicate offering forged title searches and valuations in Kisumu. Use verified government channels only,"Ekeombe keria gekorwania obokengeka (EACC) yarure ogokurerwa igoro yamarube oborimo koa abanto emeremo, gose chinamba chiamaremo chioborimo, na korenga oboremo obwo nga nirenga boisaine aaria Kisumu. Tumia chiofisi chieserikari ekero otagete komanya ayio boronge.",eng_Latn,,2521,Security
"""DCI confirms arrests of fake NGO representatives claiming to partner with World Food Programme in Northern Kenya. Always verify through official NGO registry.""","""Omotuki omonene enekirie okobwatwa kwa abatenereri be'NGO boborimo bakweroka abakobwaterana nekeombe kia Omoroberio Bwendagera Bwense (World Food Programme) aaria Kenya ya Irianyi. Botambe manya boronge korwa egetabu gia NGO.""",eng_Latn,,2522,Security
Communications Authority warns of cloned betting apps circulating on Telegram. Many steal your phone data and banking information,Ekeombe keria ekenene getenerete okoererania amangana ase embeo kiarure ogokurera igoro yegokoreri gia bahati na sibu kioborimo kerandete ase Telegram. Abange nigo bakoiba amanga ao are ase esimi amo nayenamba yebengi yao.,eng_Latn,,2524,Security
KRA reminds taxpayers that agents are not allowed to collect cash payments in person. Use official PayBill numbers and receipts,Ekeombe ekenene giokorusia ebango gia Kenya (KRA) nkoinyoria kere baakani abango nga abaachenti babo tibaganeirie korusia ebango gose koegwa chibesa tbarabwo abanyene. Tumia enamba yabeene ya PayBill na nyora risiti riogoakana.,eng_Latn,,2525,Security
"""We urge Kenyans to confirm job offers from airlines, especially Emirates and Qatar Airways. Multiple scams promising airport jobs have been flagged.","""Nigo togosaba abakenya komanya buya amatangaso yechigasi korwa ase ebitii bienchindege, mono kobua buna keria Emirates na Qatar. Amatangaso amange yoborimo igoro yemeremo ase ebitii biechindege bwaansire.",eng_Latn,,2526,Security
EACC is investigating individuals posing as ministry auditors soliciting bribes from small schools. All inspections are officially scheduled and documented,Ekeombe keria ekenene gekorwani obopkorekanu (EACC) ngotuka kere abanto gete bagwekora baria bakorigereria amatumisi yechibesa chieserikari na igo gosaba amaaki korwa ase chisukuru chinke. Okorigererigwa bwebitabu nigo gokoba ekero gwatangasirwe.,eng_Latn,,2527,Security
"""CBK reminds Kenyans that legitimate banks do not conduct promotions via Facebook inboxes. Ignore messages asking for account details to 'activate rewards'.""","""Ebengi enene ya Kenya (CBK) nkoinyoria ere abanto ba Kenyan ng'a chibengi boronge tichiri gokinia abakori emeremo babo goetera Facebook. Ombia mang'ana ande onsi akogosaba obae ennamba yao yebengi erio bakobekere ekeegwa gie chibesa.""",eng_Latn,,2528,Security
"""DCI warns against conmen selling fake 'church land' in Kayole and Ruai. Verify ownership documents at the Ministry of Lands before making any payment.""","""Omotuki omonene orure ogokurera gochia abangainereria baria bakkonia amaremo echikanisa ataiyo aari kayole na Ruai. Manya buya abanyene oboremo ase ofisi chia amaremo otaraakana besa chinde chionsi.""",eng_Latn,,2529,Security
NSSF alerts contributors to disregard WhatsApp messages claiming there is a special withdrawal window for those over 40. No such provision exists.,Ekeombe keria ekenene kiabagotu (NSSF) giakureire abanto baye bonsi baombie amanga ande onsi korwa WhatsApp agotebia abanto ng'a baria bonsi baikire emiaka 40 nkonyarekana ere korusia chibesa chiabo. Mang'ana anga buna ayio taiyo.,eng_Latn,,2530,Security
Be cautious of investment apps advertised during football matches on illegal streams. Many are fronts for data theft or financial fraud.,Erende korwa amatangaso yokonyora chibesa goetera chitimu chiomopira chikobua chigotangaswa ekero kiemepira egoakwa ase abarimo gagwesoi ime. Abange babwo nigo barengete komanya na koiba amangana yebinto biao bakoibere nonya nechibesa.,eng_Latn,,2531,Security
"""The Judiciary has received complaints about fake court summons sent via email. Summons are never delivered electronically or through WhatsApp","""EkKoti yanyorire okwemurunganania okonge igoro yokorangerigwa kwa abanto baike kotini ase enchera yoborimo goetera eintaneti. Amangana yokorangerigwa goika kotini tari gotomwa goetera eintaneti gose goetera Whatsapp.",eng_Latn,,2532,Security
EACC warns of imposters offering job placements at parastatals for upfront cash. All official job listings are published on PSC and organization websites.,Ekeombe keria ekenene gekorwania obokengeka (EACC) giakureire abakwebeka buna mbare namabaga ase yemeremo ase chikambani chiserikari ase okobaakana besa inke. Emeremo yonsi yeserikari nigo egotangaswa ase ensemo yeserikari tenerete emeremo yeserikari (PSC) na ase eintaneti yechikambani echio.,eng_Latn,,2533,Security
"""People have been sent 'Safaricom refund claim' links that look like the real site. Safaricom does not issue refunds without an official claim form.""","""Abanto batomeirwe amang'ana koiranigwa chibesa ase bare ase egsio ekebe korwa safaricom. 'Ogosabwa oko koirania chibesa nigo kogokorwa ase enchera omonto okonayra kwegena. Safaricom teri gosaba koiranigwa gwechibesa otaichoretie efomu yabeene.""",eng_Latn,,2534,Security
The Ministry of Transport has received reports of fake NTSA agents collecting bribes along major highways. Report any suspicious activity via 999 or NTSA portal,Emonistiri yobobogoria yanyorire amang'ana igoro yabateneneri boborimo ba (NTSA) bagosaba amaaki ase chinhera chinene. Karwe amangana igoro yamang'ana anga buna ayio are nechitang'utang'u naro goetera enamba yesimi yamorero 999 gose eintaneti ya (NTSA),eng_Latn,,2535,Security
"We advise Kenyans not to share photos of their ID, NHIF or voters card on Facebook job groups. These details are being harvested for fraud","Nigo togosemia abanto ba Kenya tibasanga chipicha chibibande chiabana babo, chiria chia nyagitari (NHIF ) gose chikadi chiogoaka chikura ase okorigia emeremo goetera Facebook. Amangana aya yabana bao nigo agotumika gokora obosaria.",eng_Latn,,2538,Security
NSSF has suspended several field agents found collecting cash for 'special processing. NSSF does not charge for fast-tracking services,Ekeoombe keria ekenene kiabagotu (NSSF) kiabutire abakori emeremo abange banyoretwe bagosangereria chibesa korwa abagotu erio kobakonya korosia chibesa chiobogotu bwabo. NSSF teri gosaba besa chinde chionsi ekero ekobwatia komanya ayakorengete.,eng_Latn,,2539,Security
Several students have lost fees to fake school accounts shared on WhatsApp. Always pay school fees through officially designated bank accounts.,Abana abange basisiririe chibesa chiesukuru fisi goetera chiakaonti chioborimo chibekire WhatsApp. Chingaki chionsi akana chibesa chiesukuru goetera ebengi yesukuru yekeene.,eng_Latn,,2540,Security
CBK warns Kenyans against sending money to social media groups promising weekly payouts from investment plans. These are unregulated and illegal.,Ebengi enene ya Kenya (CBK) yakureire abaKenya igoro yogotoma chibesa gochia chigurupu chiembeo bakobangaina konyora obwaita kera ewiki. Ebinto binga buna ebio tibiri bia amachiko igo nebiobong'ainereria.,eng_Latn,,2545,Security
Fake insurance brokers have been selling invalid motor covers in bus stations. Confirm your insurer through IRA public registry.,Abaonia bechinsuarensi boborimo babeire bakoonia ebinto bioborimo nonya nime yechirori chibasi. Manya buya ng'a einsuarensi yao nerikire gose neitabire neserikari goetera Insuaren Regulatory Authority (IRA).,eng_Latn,,2547,Security
Communications Authority has warned of fake WiFi installers operating in residential estates. Confirm service providers through the CA licensed list,Communications Authority has warned of fake WiFi installers operating in residential estates. Confirm service providers through the CA licensed list,eng_Latn,,2548,Security
"""We have received multiple reports of individuals faking job placement letters for Qatar and UAE. All foreign employment must go through accredited agencies.""","""Twanyorire chiripoti chinyinge chiabanto bagwegokora ng'a mbare namarube yemeremo gochia Qatar na UAE. Emeremo yonsi gochia chinse chia isiko goika aetere ebiombe bimanyekanete buya nabwo bagotebwa nga mbare nemeremo neserikari ya Kenya""",eng_Latn,,2549,Security
"""Fake humanitarian campaigns using stolen photos have been flagged on Twitter. Always verify fundraisers through trusted platforms like M-Changa or Red Cross Kenya.""","""Chibicha chioborimo gotumia chibicha chiabanto bande baibete korigeria chibesa chiangirwe buna okogenda mamincha yerichiko ria twiter. Kera engaki chungusa abakorigia chibesa goetra chinchera chiegenire buna M-Changa gose Omosaraba Omobaririri) Red Cross Kenya.""",eng_Latn,,2551,Security
"Nairobi residents, beware of people who claim to provide business loans within an hour. The government does not have such a cash-in-hand program.","Abamenyi ba Nairobi, kab maiso nabanto bagwekora ng'a nkorwa bare chironi chiebiasara ase engaki yensa eyemo yoka. Eserikari tebwati moroberio onga buna eyio bwechibesa koboko chiokorwa.",eng_Latn,,2552,Security
Kenyans are warned to avoid online forex traders promising guaranteed profits. CBK does not license individuals to offer such services.,Abakenya bakureirwe gwetanga koonia chibesa chiechinse ao ao goetera eintaneti abanyabiasara bakongaina abanto nga abaita obonene mboreo. Ebengi enene ya Kenya (CBK) teri korwa erensesi as omonto oyomo gkora agasi eyio.,eng_Latn,,2553,Security
DCI cautions the public against forged university admission letters being used to defraud parents. Always verify admission directly with the institution.,Omotuki omonene okureire aanainchi igoro yamarube yogosa eyunifasiti yoborimo agendererete gotimeka kongaina na koibera abaibori. Kera engaki chungusa rirube riogosoa eyunifasiti goetra uyunifasiti enyene.,eng_Latn,,2554,Security
"""Communications Authority has launched a hotline for reporting impersonation scams involving fake mobile providers. Dial 0800 222 777 to report.""","""Ekeombe getenenerete oboererania bwamang'ana giaansire enamba ya morero gokonya koyemanyia gose abasikari igoro yabanto bagwekona nga nkorwa bare obokoreri beintaneti. Aka esimi 0800 222 777 koyemanyia amang'ana ayio.""",eng_Latn,,2556,Security
"""Be cautious of agents offering NHIF registration at matatu stages. Report such individuals to the nearest police post. NHIF registration is free.""","""Kabe maiso korwa abanto bagwekora ng'a nkorika bare ase omoroberio bweinsuarensi ya nyagitari (NHIF) abwo ase chirori chikorinerwa. Ripoti abanto abwo ase eporisi ere ange naye. Kwerika koba oyomo ase Einsuarensi ya Nyagitari (NHIF) mbosa egokorwa.""",eng_Latn,,2557,Security
"""The Ministry of Education reiterates that bursary forms are distributed freely and do not require payment. Any demand for money should be reported.""","""Eminisitiri yechisemi yabekire chinguru nga chibasari chiesukuru nigo chikorugwa bosa fnaigo tegaineirie nga oakane. Gosabwa besa chinde chionsi nere buya korwaipoti.""",eng_Latn,,2558,Security
"""We urge Kenyans to double-check the legitimacy of any NGO requesting donations via mobile payment. Many have been flagged for fraud.""","""Nigo togosaba abakenya koirorera gocheki oboamaene bwebiombe bia NGO dchigosaba ogokonya goetera entaneti. Chinyinge chiechio chianyorirwe koba echioboibi""",eng_Latn,,2559,Security
Do not give your M-PESA PIN to anyone! This is a very common scam.,Tobaisa korwa epini ya M-PESA yaogochia ase onde bwensi! Eye nero enchera abange baibeirwe.,eng_Latn,,2560,Security
Enable two-factor authentication (2FA) for all bank and social media accounts.,Enable two-factor authentication (2FA) for all bank and social media accounts.,eng_Latn,,2561,Security
Beware of emails pretending to be from banks asking for account verification.,Beware of emails pretending to be from banks asking for account verification.,eng_Latn,,2562,Security
Use a strong password like 'Nairobi2023!/' that is not easy to crack.,Tumia enomba yesiri enkongu okoigorera esimi yao buna Gusii2025! Eyio etari raisi ase monto onde koigora.,eng_Latn,,2563,Security
"Never click on suspicious links like 'Youve won KSh 100,000!' in SMS.","Tobaisa kobata eraini yeintaneti orechitangutangu nero buna eria ekogotebi ng'a kwanyorire chibesa 100,000!' goetera amangana ameng'e eyesimi.",eng_Latn,,2564,Security
Update your phones software monthly to fix security vulnerabilities.,Kera engaki tema gokora keboyia einchini yesimi yao kera omotienyi erio koyerenda korwa okoriegwa nebinyinyi.,eng_Latn,,2565,Security
"If your child is being bullied online, report it to the DCI Cyber ​​Unit immediately!","Onye omwana oo ogochandwa, kogoswa gose koramwa goetera eintaneti, manyia omonene bwobotuki otari konyorwa!",eng_Latn,,2566,Security
Avoid using public Wi-Fi for banking. Hackers can steal your data.,Tiga gotumia chisimi gose eintaneti kobeka gose gotoma chibesa gochia akaonti yao yebengi. Gokora igo nigo okorwa ribaga abaibi bare nobang'aini bwogosoa eintaneti yao na gokoibera ase obowororo.,eng_Latn,,2567,Security
Check 'Serena_254's' profile to see if it's legit before accepting the friend request.,Risegereria komanya inki 'Serena_254's' erengete nyuma otarakora kende nabarabwo.,eng_Latn,,2569,Security
Use a VPN on public networks to encrypt your internet traffic.,Tumia chinamba chiesiri ekero ogosoa ase Wi-Fi yabanto bonsi erio bwerende korwa abant barengete koyetuka komanya ninki kere ime.,eng_Latn,,2570,Security
Lock SIM yako kwa *something#! Usiache mtu atumie line yako kufanya maovu.,Sieka ESIM kadi yesimi yao buna *gentogete#! Totigera omonto atumie eraini yesimi yao gokora obobe,eng_Latn,,2571,Security
Monitor bank statements for unauthorized transactions weekly.,Mongera buna chibesa chia chigosoa na gosoka kera ewiki ase akaonti yebengi yao erio onyare komanya bwango boibi bonde bwonsi bobaise kobao.,eng_Latn,,2573,Security
Use biometrics (fingerprint/face ID) instead of PINs where possible.,Tumia egento buna ekiara kiao gose epicha yobosio bwao rika ria enamba yesiri ase ekonyarekana.,eng_Latn,,2575,Security
Ignore messages like 'Youve won Safaricom Jackpot!'Theyre scams.,Ombia amang'ana ameng'e esimi buna 'Kwabuire ejakipoti ya Safaricom' Aya namangana arengete gokoibera.,eng_Latn,,2578,Security
Encrypt sensitive files before sharing them online.,Amanagana ao obobisi yakeborane gochia enkwana yobobisi otayarasanga ase eintaneti.,eng_Latn,,2579,Security
"Don't use the same password for Gmail, Facebook, and bank! If hacked, they'll all be gone.","Totumia enamba yesiri eyemo ase esimi, ebengi, akaonti ya Gmail, sose Facebook! Omonto aise gwesoi ase akaonti yao, onso aria kwabwate aroro nigo agosira pi na tokoyanyora rinde.",eng_Latn,,2580,Security
Verify charities before donating online.Fake fundraisers are common.,Kongoria buya ebiombe biria bigosaba ogokonywa goetera eintaneti otararwa besa ende yonsi. Abarigia chibesa boborimo nao bare.,eng_Latn,,2581,Security
Install antivirus software to protect against malware and spyware.,Beka egento keria kegotanga ebinyinyi ase esimi nekombiuta yao koyerenda korwa ebinyinyi bia malware na spyware.,eng_Latn,,2582,Security
Avoid 'get rich quick' schemes promising high returns.Theyre Ponzi scams.,Tiga kongaineka ng'a notenke bwango' emeroberio amangana akogotebia obwaita bwa bwango. Obo noborimo.,eng_Latn,,2583,Security
Secure home Wi-Fi with a strong password like 'Jamhuri@1963'.,tanga abanto korwa eWi-Fi yao ya nka goetera ringana rikingu kwegia buna'Jamhuri@1963'.,eng_Latn,,2584,Security
Turn off your Bluetooth when you're not using it! Others can access your phone.,Rimia eBluetooth yao ekero otari koyetumia. Abanto bande bensemo nabo barosoe ase esimi yao otamanyanyeti.,eng_Latn,,2585,Security
Check for 'https://' and a padlock icon before entering payment details online.,Rigereria 'https://' amo nekeogorero kiaye nyuma otarabeka gose goskana chisebesa goetera eintaneti.,eng_Latn,,2586,Security
Use privacy screens on laptops in public to prevent shoulder surfing.,Tumia ekerore ase ekombiuta yao yakoboko ekerore monto onde ore ange naye atanyarekorora eki okorikagose gwancha monto abekerere gento igoro ase ekombiuta yao. Eyio nabe arabe enchera eyemo yomoiba amangana ao gose kokoibera chibesa.,eng_Latn,,2589,Security
Don't use 'Mothers maiden name' for security questions! Use a fictional answer.,Tobaisa gotumia erieta riorera ria mama omino buna ring'ana ria riobobisi bwesimi gose ekombiuta. Tumia erieta riokwebaka orayare koinyora.,eng_Latn,,2590,Security
Fake DHL parcel alerts are common scams.Verify via official customer service.,Amanagana agokomanyia igoro yemesigo yoborimo goetera DHL nenchera eyemo abanto bakongainwa. Rigia komanya buya emeremo ekambani eyio egokora.,eng_Latn,,2591,Security
Do not open the 'Free Movies' USB on your computer! It may contain a virus.,Tobaise koigora gose kobeka chisiinema chia bosa ase ekombiuta yao goetera egento keria gekogacha chisinema gekorokwa eflash! Nabo keeranyare gosaria ekombiuta yao goetera ebinyinyi eflash ebogoretie.,eng_Latn,,2592,Security
Use incognito mode on shared devices to avoid saving browsing history.,"Ekero ogotumia ekombiuta yeintaneti, yebeke tabaisa kogacha eki kware korora gose gosoma ekero gwasiekire eki kware gokora. Renda gotagacha eki ogokora ase ase ekombiuta.",eng_Latn,,2593,Security
"If you are looking for customer support, use the numbers on the company's website.","Onye gokorigia ogokonywa korwa ekambani, tumia chinamba chiesimi gose eintaneti yekambani.",eng_Latn,,2594,Security
Disable browser password-saving features to protect accounts if your device is stolen.,Tobaise gwanchera ekombiuta okogachere ringangana riao riobobisi koyeigora erio korenda amagnana ase ekonbiuta eise koibwa gose gosira.,eng_Latn,,2595,Security
Visit rental properties in person. Online listings can be fake.,Tarera chinyomba chigokomboa aye omonyene. Amangana goetera eintaneti nabo arabe oborimo.,eng_Latn,,2596,Security
Download apps only from official stores like Google Play or Apple App Store.,Nyora ebinto biria bigokonya esimi gose ekombiuta gokora emeremo korwa aase egenire buna Google Play gose Apple App Store.,eng_Latn,,2597,Security
Use ad blockers to stop malicious pop-ups like 'Youve won an iPhone!'.,Tumia egento kegotanga amangana ogotangasa ebiasara buan kwanyorire esimi iPhone eye nencher eyemo yogotanga ebinyibigosaria esimi giose ekombiuta yao.,eng_Latn,,2600,Security
Check email sender addresses for typos like 'support@paypa1.com' (scam!).,Rora buya ng'a ningo otomete eimeil komanya eyebingainereria buna 'support@paypa1.com' (Oboibi!).,eng_Latn,,2601,Security
"""Do not download apps from random websites. Always use Google Play Store or Apple App Store. Unverified apps may contain malware.""","""Tiga korusia ebikoreri biria bigonya esimi gokora egasi korwa eintaneti aende yonsi. Kera engaki binyore korwa Google Play Store gose Apple App Store"".",eng_Latn,,2603,Security
"Avoid using public Wi-Fi for banking. Use a VPN if you must connect. Most free networks are not secure.""","""Erende korwa eWi-Fi yabanto bonsi kobeka chibesa ebengi. Tumia a VPN onye gokonyara gosoa ime. Chinetewaki chinyinge chia bosaare nchibwati borendi buya.""",eng_Latn,,2604,Security
"Do not share your MPESA PIN with anyone. Safaricom and banks will never ask for it. If in doubt, call official support.","Tobaisa gosanga enemba yao yobobisi ya MPESA nonde bwensi. Safaricom gose ebengi mbarikobori koboria nga obayetebie. Ekero ore nechitangutangu yeringana erio, rangeria ebengi yao koboria buya okonywe.",eng_Latn,,2606,Security
"""Set up 2FA (Two-Factor Authentication) for all your accounts. If your password is stolen, you will still be protected.""","""Eroserie 2FA (Chinchera ibera komnya buya) buna chiakaonti chiao ebengi chigendererete. Onye ringana riao riobobisi riaibirwe, nobe kwerendete ekiagera orosetie 2FA.""",eng_Latn,,2607,Security
Always wear a helmet when riding a bodaboda - it saves lives!,Kera engaki beka ehofia eri egokorende ekero kiomobasekano korinete epigipigi - ngokonya ere obogima!,eng_Latn,,2608,Security
Don't use your phone while walking on the road! Look both ways before crossing the road.,Tiga gotara kogotumia esimi ekero ore epara! Rigereria rigoro na maata otarantamboka.,eng_Latn,,2609,Security
Keep children away from open flames and hot surfaces in the kitchen.,Beka abana are korwa ase omorero ore gose ebinto bigosamba aaria echikoni.,eng_Latn,,2610,Security
Install barriers on windows and doors on upper floors to prevent children from falling.,Sambereria gose beka ase emerangwa nechitirisa ase enyoba yeekorofa ebinto bigokonya gotanga abana tibagwa inse.,eng_Latn,,2611,Security
Never leave children unattended near water bodies - drowning happens silently.,Tobaisa gotiga abana boka aase amache amange are - okonywa chintobe nigo ekoba raisi otamanyeti.,eng_Latn,,2612,Security
Use crossing points and traffic lights where available.,Tumia gotamboka epara aase ebimanyererio bibekire gose chitochi chikogotebia ekero obwenerete gotamboka epara.,eng_Latn,,2613,Security
Install smoke detectors in your home for early fire warnings.,Beka ebinto biria bikonyonka erioki ase enyomba yao gokomanyia bwango elero enyomba yabwatire omorero oyorimie bwango.,eng_Latn,,2614,Security
