url,title,text,language
https://www.universitiesfund.go.ke/parameters-used-in-the-funding-model/,Parameters used in the Funding Model - Universities Fund,"1. Staff cost, student-staff ratio; 2. Student numbers; 3. Cost of infrastructure and operations; 4. Student load types and; 5. Levels of programmes. 1. Post graduate-research; 2. National priority; 3. Institutional factor - age of university ; 4. Special needs education.",en
https://www.universitiesfund.go.ke/initiatives/,Initiatives - Universities Fund,The current key resource mobilisation focus of the Universities Fund: Funding for Students with Disability Funding for Girls in STEM Funding for Master s Scholars Funding for PhD Scholars,en
https://www.universitiesfund.go.ke/mandate/,Mandate - Universities Fund,"The Resource Mobilisation and Partnership department is responsible for seeking funding from national, regional, and global sources. It collaborates with funding partners to invest in promoting accountability, equity, equality, and transparency, thereby fostering trust in partnerships. The department pools knowledge and expertise to stimulate ideas and create a sustainable university system. The UF Resource Mobilisation and Partnership Department s function is anchored in sections 54(4) (f) and 54(5) of the Universities Act, 2012, which requires the University Fund to mobilise and receive funds for its purposes from the government, donors, and any other sources.",en
https://www.universitiesfund.go.ke/partners/,Partners - Universities Fund,"The Universities Act mandates that any funds originating from Parliament, donations, gifts, grants, endowments, or any other source should be deposited into the Fund, as illustrated in the figure. The following monies shall be paid into the Fund These shall be paid out of the Fund",en
https://www.universitiesfund.go.ke/blog/frequently-asked-questions/,Frequently Asked Questions - Universities Fund,"Frequently Asked Questions (Downloadable) 1 file(s) 8.00 KB Download The Universities Fund was established under Section 53 of the Universities Act 2012 to finance university education in Kenya. The Fund is managed by the Universities Fund Board, which has been operational since 2016. Under the Student-Centred Funding Model (SCFM), the Universities Fund is mandated to: The Fund also advises the Government on sustainable, equitable, accountable, and efficient financing of university education in Kenya. Yes, Universities Fund administers Government Scholarships for eligible university students under the Student-Centred Funding Model. The scholarship is determined based on the student s assessed financial need and is paid to the university on behalf of the student. Universities Fund scholarships are partial Government Scholarships awarded based on assessed financial need. They do not ordinarily cover 100% of the cost of university education. The balance is met through HELB loans and household contribution. The tuition deficit is met through government loans provided by the Higher Education Loans Board (HELB) and household contributions from parents or guardians. Universities Fund scholarships benefit eligible Government-placed Kenyan students in public universities who apply through the HEF Portal and are assessed for funding under the Student-Centred Funding Model. Yes. The scholarships are genuine, and over 400,000 Kenyan students have already benefited since the Student-Centered Funding Model was introduced in 2023. Applicants must be Kenyan citizens who: No. Universities Fund scholarships are only available to students who are placed and admitted to public universities in Kenya. No. Students are not required to repay the Universities Fund scholarship. The scholarship is a form of Government support aimed at promoting access, equity, and inclusivity in higher education, especially for students who require financial assistance. The Government scholarship is utilised as tuition support. It is awarded to the student but disbursed to the university on behalf of the student to offset part of the programme cost. Yes, a student may receive a Universities Fund scholarship together with other financial assistance such as a HELB loan, bursary, sponsorship, or household contribution. However, the student should disclose relevant funding information where required, and the combined support should be used to meet education-related costs. Yes. Recipients must complete their studies within the approved programme duration and provide accurate information during the application process. Any costs resulting from extended study periods will not be covered. First-time applications are made online through the Higher Education Financing (HEF) Portal   www.hef.co.ke . You can still access the Portal via our website, www.universitiesfund.go.ke . Continuing students can apply by dialling *642# on their mobile phones, using the numbers registered on the HEF Portal. The HEF Portal opens at the start of each academic cycle and after KUCCPS completes placement of students. Students are advised to keep checking No guarantors are needed.our official digital/social media channels for updates. Eligible and interested students should: Household contribution is determined based on a student s financial need assessment. If a student applies for both scholarship and loan, the household contribution is determined within the approved minimum and maximum limits. If the student applies for only one product, the balance after the awarded amount is met by the household. Universities Fund ensures fair scholarship allocation by requiring official applications, assessing students based on financial need, and allowing students to request a review where they believe the allocation is inaccurate. No guarantors are required for a scholarship application. Scholarship applications are made once per academic year. If you have already been awarded funding, disbursements will be processed directly to your university. You are only required to pay your household contribution. No. Scholarships for TVET students are administered by the State Department of TVET. A student who needs maximum government financial assistance should apply for both a scholarship and loan. The scholarship is not repaid, whereas the HELB loan is repayable after studies, in accordance with HELB terms. Yes. Students who did not apply for a scholarship in their first year can apply during subsequent application cycles. However, the scholarship will only cover funding from the time of application and will not cater for any previous fee balances. If you are unsatisfied with your scholarship allocation, you can appeal or request a review of your Universities Fund scholarship award. This also applies to unsuccessful scholarship applications. Appeals are made through the Higher Education Financing Portal once the appeal window is officially opened. You will need to log in to the portal, submit your appeal, and provide any supporting information required for review.",en
https://www.universitiesfund.go.ke/gallery/,Gallery - Universities Fund,"The Customer Service Week s slogan was  Above and Beyond  as we celebrate our stakeholders and clients supporting our mission and vision. We visited Naromoru Girls High School for their career and tree planting day. We planted 3000 trees and educated the students about the New Funding Model and how to apply for scholarships. We visited the Centre for Mathematics, Science and Technology Education in Africa (CEMASTEA) in Karen on October 10 th , 2024, Mazingira day to participate in tree planting activity. The 3rd Forum for the Alliance of Entrepreneurial Universities in Africa, hosted by Dedan Kimathi University of Technology (DEKUT) in Nyeri, Kenya. The forum aimed to strengthen entrepreneurial capacity across African universities and catalyse sustainable economic development through partnerships, innovation, and applied research. The Universities Fund (UF) CEO, Geoffrey Monari, welcomed the journalists to Naivasha. He reiterated the importance of the event in ensuring that every Kenyan understands the New Funding Model (NFM)through the lens of the media. This high impact event brought together vice-chancellors, experts, and stakeholders from public universities to explore the transformative potential of Artificial Intelligence (AI) in enhancing financial management within Kenyan universities. The Universities Fund (UF), in collaboration with the Kenya Forest Service (KFS) and Trees for Kenya, conducted a successful tree planting exercise as part of the national effort to combat climate change, enhance forest cover, and promote sustainable environmental practices. A total of 5,000 tree seedlings were planted during the exercise. The Joint Universities Fund and KUCCPS Meru ASK Show was held with the primary objective of fostering collaboration and progress within the Higher Education sector. This forum served as a platform for engaging stakeholders, including parents and students, to discuss scholarship eligibility and the application process. We participated in the ASK show in partnership with our stakeholders, The Kenya Universities and Colleges Central Placement Services (KUCCPS). The activities that took place included elaborating more on the students centered financing model, scholarship application and the placement of students in universities. We discussed the myriad benefits of NFM, underscoring its potential to enhance equality, increase access to higher education, and foster sustainability within universities and colleges. Universities Fund held a staff teambuilding and capacity building training workshop on 31st May   01st June 2024. The main objective of the event was to help the team realize effective teamwork and sharpen leadership skills to collaborate effectively in delivering Universities Fund goals. We visited Marurui area in Roysambu and we planted 1000 trees during gazette Tree planting Holiday. Universities Fund participated in the 21 st edition of the Stanchart marathon that was held on Sunday 27th October 2024 marathon in Nairobi. The Universities Fund partnered with Cooperative Bank on solar installation financing in the higher learning institutions through a leasing model. The event took place at Sarova Panafric event.",en
https://www.universitiesfund.go.ke/conferences-and-events,Conferences and Events - Universities Fund,"The Universities Fund will host the 2nd Biennial Universities Funding Conference on February 26-27, 2025 , under the theme:  Navigating the New Era of Education Financing in Kenya.  This high-level conference will convene key stakeholders in higher education, including university leaders, government policymakers, private sector partners, and development organisations, to explore innovative and actionable solutions for enhancing the financial sustainability and operational efficiency of Kenyan universities. The Universities Fund successfully convened the 1st Biennial Kenya Universities Funding Conference 2023 at the Pride Inn Flamingo Beach Resort in Mombasa County from 23rd to 24th February, 2023. The conference was graced by Hon. Ezekiel Machogu, the Cabinet Secretary of the Ministry of Education. The theme for the conference was  Universities for a Sustainable Future.",en
https://www.universitiesfund.go.ke/publications/,Publications - Universities Fund,AGPO SENSITIZATION PUBLICATION 1 file(s) 82.74 KB Download Higher Education Financing Application Guide 1 file(s) 17.40 MB Download,en
https://www.universitiesfund.go.ke/blog/,Blog - Universities Fund,"The Universities Fund (UF) has invited continuing students to apply for scholarships under the Student-Centred Funding Model for the 2026/2027 The Universities Fund welcomed a delegation from the Zambia Higher Education Authority on a benchmarking visit to learn about student Universities Fund participated in the 3rd Annual Regulatory Authorities and Agencies Conference geared towards improving efficiency and service delivery in Stakeholders have highlighted the significance of education reforms and skills development in delivering quality and sustainable education in the country. A section of Kenyatta University students paid a courtesy call to Universities Fund to enhance their understanding of higher education Kenya s National Tree Growing Restoration Campaign is gaining steam following the planting of 3,500 trees at Nambale Boys High School.",en
https://www.kemi.ac.ke/training-department/,Training Department - Best Kenya Education Management Institute,"Braintech quisque placerat vitae lacus ut scelerisque. Fusce luctus odio ac nibh luctus, in porttitor theo lacus egestas etiusto odio data center. The Education Management Directorate is established pursuant to Sections 4( a), (b), (g); and 15 (5) of the Legal Notice No. 19 of 12th February, 2010. It is responsible for coordinating training programs and activities in the Institute . The functions of the directorate include:   2026 Copyright All Rights Reserved. Kenya Education Management Institute.",en
https://www.kemi.ac.ke/research-and-consultancy/,Research and Consultancy - Kenya Education Management Institute (KEMI),"Braintech quisque placerat vitae lacus ut scelerisque. Fusce luctus odio ac nibh luctus, in porttitor theo lacus egestas etiusto odio data center. KEMI is established pursuant to Section 4 (a), (b), (c), (d) and (e) of Legal Notice No.19 of 12th February, 2010. It is responsible for coordinating research and consultancy activites in the Institute. The functions of Research and Consultancy include:   2026 Copyright All Rights Reserved. Kenya Education Management Institute.",en
https://www.kemi.ac.ke/private-schools-courses/,Private Schools Courses - KEMI Training,"Braintech quisque placerat vitae lacus ut scelerisque. Fusce luctus odio ac nibh luctus, in porttitor theo lacus egestas etiusto odio data center.   2026 Copyright All Rights Reserved. Kenya Education Management Institute.",en
https://www.kemi.ac.ke/payment-of-fees-ongoing-students/,payment of fees (ongoing students) - Kenya Education Management Institute (KEMI),"Braintech quisque placerat vitae lacus ut scelerisque. Fusce luctus odio ac nibh luctus, in porttitor theo lacus egestas etiusto odio data center. Steps: 1. Log in to the payment portal with your e-citizen Credentials 2. Click Continuing trainee and enter your Admission No 3. Choose the Course and ensure details entered are correct 4. Enter the amount then proceed with payment Nb: When you choose Mpesa you are given two options. If option one fails scroll down and use the second option   2026 Copyright All Rights Reserved. Kenya Education Management Institute.",en
https://www.kemi.ac.ke/instructional-leadership-course-for-deputy-heads-of-institution-in-primary-and-junior-schools/,Instructional Leadership Course for Deputy Heads - Primary and Junior Schools - KEMI,"Braintech quisque placerat vitae lacus ut scelerisque. Fusce luctus odio ac nibh luctus, in porttitor theo lacus egestas etiusto odio data center. Mode of Learning -Online Learning Duration:8 weeks (120hrs) Application: Ongoing Payment Details: To cover tuition and training materials only. Fee Structure Application Fee   Kes 1,000 Tuition and Training Fees   Kes 4,500 This course aims to equip Deputy Heads of Institutions in Primary and Junior Schools with practical leadership skills essential for improving learning outcomes. The course covers: Educational Leadership and School governance, Legal, Ethical and Policy Frameworks, Teaching and Learning Support, Performance Management and Staff development, Student Welfare and Discipline Management, Effective Communication Skills, and School administration and Operations. Deputy Heads of Institutions in Primary and Junior Schools By the end of this course, participants should be able to: 1. Discuss the concept of leadership in schools 2. Comply with legal frameworks in education 3. Provide teaching and learning support in the instructional process 4. Evaluate performance in schools for continuous improvement 5. Implement effective stakeholders  engagement strategies in schools 6. Implement strategies that promote positive learners  behavior 7. Develop effective communication and conflict resolution skills to enhance parental engagement 8. Effectively manage school operations, resources, and policies for optimal efficiency.   2026 Copyright All Rights Reserved. Kenya Education Management Institute.",en
https://www.kemi.ac.ke/institutional-leadership-for-school-principals/,Strategic Institutional Leadership - Kenya Education Management Institute (KEMI),"Braintech quisque placerat vitae lacus ut scelerisque. Fusce luctus odio ac nibh luctus, in porttitor theo lacus egestas etiusto odio data center. Mode of Learning   Online Learning Duration: 8 Weeks (120 Hrs) Starting:   Ending:  . Payment Details: To cover tuition and training materials only. Application Fee   Kes 1000 Tuition and Training Fees   Kes 4,500 This course aims to equip school principals with essential leadership skills to effectively steer their institutions towards achieving improved learning outcomes. Emphasis will be placed on real-world applications in the secondary school context. This course will cover: foundations of institutional leadership, education legal frameworks in Kenya, strategic leadership and school planning, performance management, human resource capital, communication and stakeholder engagement, data management, and best practices in institutional leadership. Principals In Senior Schools. By the end of this course, participants should be able to:   2026 Copyright All Rights Reserved. Kenya Education Management Institute.",en
https://www.kemi.ac.ke/diploma-in-education-leadership-management/,Professional Diploma in Education Leadership & Management - KEMI,"Braintech quisque placerat vitae lacus ut scelerisque. Fusce luctus odio ac nibh luctus, in porttitor theo lacus egestas etiusto odio data center. Mode of Learning   Online Learning Duration: 1 year Status: Application ongoing Payment Details: To cover tuition and training materials only. The Diploma in Education Leadership and Management course is designed to equip educators with effective leadership, management, and governance skills to improve institution s performance, accountability, and the quality of teaching and learning.The Key focus areas include transformational leadership, education policy and law, institutional resource management, ICT integration, curriculum delivery, and learner-friendly school practices. The course also emphasizes evidence-based decision-making through an action research project. Principals, heads of institutions, deputy principals, deputy heads of institutions, heads of departments (HODs) ,senior teachers, institutional managers and administrators in teacher training colleges , TVETs and private institutions and all teachers aspiring for leadership positions. By the end of the course, participants should be able to:   2026 Copyright All Rights Reserved. Kenya Education Management Institute.",en
https://www.kemi.ac.ke/schools-of-excellence-course-kpsa-directors-and-managers/,Schools Of Excellence Course For Directors And Managers - Kenya Education Management Institute (KEMI),"Braintech quisque placerat vitae lacus ut scelerisque. Fusce luctus odio ac nibh luctus, in porttitor theo lacus egestas etiusto odio data center. Mode of Learning -Blended (Face-to-Face + Practical Assignments) Learning Duration: 5 Days Application: Ongoing Payment Details: To cover tuition and training materials only. Application Fee   Kes 1000 Tuition and Training Fees   Kes 21,500   2026 Copyright All Rights Reserved. Kenya Education Management Institute.",en
https://www.kemi.ac.ke/professional-driver-course-for-private-schools/,Professional Driver Course for Private Schools - Kenya Education Management Institute (KEMI),"Braintech quisque placerat vitae lacus ut scelerisque. Fusce luctus odio ac nibh luctus, in porttitor theo lacus egestas etiusto odio data center. Mode of Learning -Face-to-Face Learning Duration: 5 Days (30hrs) Application: Ongoing Payment Details: To cover tuition and training materials only. Application Fee   Kes 1000 Tuition and Training Fees   Kes 6,500 COURSE OVERVIEW Drivers in educational institutions play a vital role in safeguarding the safety and well-being of students, staff, and school property. They are entrusted with transporting learners to and from school, field trips, and various academic events, promoting punctuality and access to education. Their professionalism and attentiveness on the road help prevent accidents and ensure a secure, organized transport system, while also maintaining vehicle condition and adhering to traffic laws. This professional driver course is aimed at equipping school and government agency drivers with the essential skills, knowledge, and ethical practices necessary for safe and responsible driving. WHO SHOULD ATTEND? Drivers of learning institutions HOW PARTICIPANTS WILL BENEFIT By the end of this course, participants should be able to:   2026 Copyright All Rights Reserved. Kenya Education Management Institute.",en
https://www.kemi.ac.ke/bom-training-kicks-off-in-migori-county/,BOM training kicks off in Migori County - Kenya Education Management Institute (KEMI),"Braintech quisque placerat vitae lacus ut scelerisque. Fusce luctus odio ac nibh luctus, in porttitor theo lacus egestas etiusto odio data center. Between the 26 th and the 30 th of January 2026, the Kenya Education Management Institute (KEMI) kicked off a nationwide capacity-building of Boards of Management (BOM) members of Junior and senior Schools in Migori County. The six-day training, brought together participants from the sub-counties of Rongo, Awendo, Uriri, Migori, Suna West, Mabera, Kuria West, Kuria East, Ntimaru, Nyatike South, Nyatike West, and Nyatike North. Speaking during the opening session on the first day of senior school training at Kanga school, St Pius Uriri, Migori High, and Nyamaharaga Secondary, the KEMI CEO emphasized the critical role of Boards of Management (BoMs) in providing strategic governance, policy oversight, and accountability in the management of schools. He also thanked the County Director of Education (CDE), and the leadership of the Ministry of Education for ensuring that BOMs are trained to improve school governance.  All that we carry out as boards of management should be about the child. We should be focused on developing and transforming the child to be able to fit into the global stage in matters of skill and competency, a child who will transform the country in matters growth and development, and who will bring value and beauty to the world at large. That s why we are here  he said. The six-day program benefited 2,644 participants drawn from 635 Junior Schools and 1,480 participants from 286 Senior Schools, comprising principals and members of their respective Boards of Management. The training officially came to a close on 31 st January 2026.   2026 Copyright All Rights Reserved. Kenya Education Management Institute.",en
https://www.kemi.ac.ke/privacy-policy,Privacy Policy - Kenya Education Management Institute (KEMI),"Braintech quisque placerat vitae lacus ut scelerisque. Fusce luctus odio ac nibh luctus, in porttitor theo lacus egestas etiusto odio data center. Effective Date: 27/06/2023 Welcome to the Kenya Education Management Institute (KEMI) website. At KEMI, we are committed to protecting your privacy and ensuring the security of your personal information. This Privacy Policy outlines how we collect, use, disclose, and protect your personal data when you interact with our website. By using the KEMI website, you consent to the practices described in this Privacy Policy. 2.1. Personal Information We may collect personal information from you when you visit our website or interact with our online services. This information may include: 2.2. Non-Personal Information We also collect non-personal information such as: We use your personal information for the following purposes: 3.1. Provide Services We use your information to provide you with access to our educational resources, programs, and services. This includes processing applications, responding to inquiries, and facilitating your participation in our educational programs. 3.2. Communication We may use your contact information to communicate with you regarding updates, news, events, or changes to our services. You may opt out of receiving non-essential communications at any time. 3.3. Analytics We analyze non-personal information to improve our website s performance, content, and user experience. 3.4. Legal Compliance We may process your personal information to comply with legal obligations and regulations. We are committed to safeguarding your personal information. We employ reasonable security measures to protect your data from unauthorized access, disclosure, alteration, or destruction. However, please note that no data transmission over the internet is entirely secure, and we cannot guarantee the security of your information. We do not sell, trade, or rent your personal information to third parties. We may share your information with trusted service providers and partners who assist us in operating our website and providing our services. These third parties are obligated to maintain the confidentiality and security of your information. We use cookies and similar technologies to enhance your browsing experience on our website. You can manage your cookie preferences by adjusting your browser settings. You have certain rights regarding your personal information, including: To exercise your rights, please contact us using the contact information provided below. We may update this Privacy Policy to reflect changes in our practices or for other operational, legal, or regulatory reasons. We will post the revised Privacy Policy on our website, and the changes will take effect upon publication. If you have any questions or concerns about this Privacy Policy or our data practices, please contact us at: info@kemi.ac.ke By using the KEMI website, you signify your acceptance of this Privacy Policy. If you do not agree with the terms of this Privacy Policy, please do not use our website.   2026 Copyright All Rights Reserved. Kenya Education Management Institute.",en
https://elearning.kemi.ac.ke,Home | Virtual Campus,"Insights and Perspectives from Our Diverse Academic Community ""My Ministry recognizes the role KEMI plays in the development of capacity of our personnel and in no doubt looking at this Institute as a think tank in the policy generation and guidance in respect to education management"" (May, 2023) ""As the capacity building agency of the Ministry mandated to carry out management training, research and consultancies, we have no doubt looking at this institution as the key driver to education management training"" (July, 2018) ""I note with gratification the achievements that KEMI has made in improving training of school managers and now this step of developing ESD centers."" (August, 2018) ""KEMI is governed by a Council which is committed to excellence in corporate governance, transparency, and accountability. This is essential for the long-term performance and sustainability of our Institution, and to protect and enhance the interests of our clients and other stakeholders."" (January, 2023) Forging Synergies for a Brighter Tomorrow: Discover Our Network of Trusted, Industry-Leading Partners Unlocking Potential, Shaping the Future Transforming Educators into Quality Managers Cultivating Effective Teaching Skills and Values Elevating Educational Excellence, One Short Course at a Time Building Capacity for Excellence in Private School Management Transforming Learners into Tomorrow s Business Leaders Building Capacity for Effective County Leadership Vacancies Privacy Policy Kemi Virtual Campus Student Portal P.O. Box 62592 - 00200 Nairobi, Kenya. +254 718 518 422 info@kemi.ac.ke www.kemi.ac.ke Opening Hours: 8:00am -5:00pm Click on this link for directions to our offices at Mtama Road off 6th Parklands Avenue.   2026 Copyright All Rights Reserved Kenya Education Management Institute.",en
https://wa.me/254718518422?text=Hi%20KEMI%21%20%F0%9F%91%8B%20I%27m%20on%20your%20website%20and%20I%27d%20like%20some%20help%20with%20admissions%2C%20courses%2C%20or%20bookings.,Share on WhatsApp,"Chat on WhatsApp with +254 718 518422 Hi KEMI!   I'm on your website and I'd like some help with admissions, courses, or bookings. 2026   WhatsApp LLC",en
https://www.unicef.org/kenya/press-centre,Press Centre | UNICEF Kenya,"Search form Find the latest news on issues affecting children in Kenya, and UNICEF s work for children, including press releases, multimedia content and other resources for journalists Helping young people turn skills into income Supporting young people in developing their skills Supporting inclusive sanitation services A mother's first harvest of kales marked the end of one life and the beginning of another UNICEF strives to uphold the rights of every child, protecting them from harm and all forms of discrimination, so that they can grow up healthy and educated to reach their full potential. This work is in line with UNICEF s globally recognized mandate and its support of national priorities.",en
https://redcross.or.ke/privacy-policy/,Privacy Policy   Kenya Red Cross,"Privacy Policy Effective Date: 1st November 2023 Welcome to the Kenya Red Cross Society website. We are committed to protecting your privacy and ensuring the security of your personal information. In this privacy policy, we explain the data we collect, why we collect it, how we use it, and your rights concerning your personal data. When visitors leave comments on the site, we collect the following data: An anonymized string created from your email address may be provided to the Gravatar service to see if you are using it. Your profile picture may be visible to the public in the context of your comment after approval. If you upload images to the website, please avoid uploading images with embedded location data (EXIF GPS) as this data can be extracted by visitors. When you leave a comment, you may opt-in to save your name, email address, and website in cookies. These cookies are for your convenience and will last for one year. When you log in, we will set cookies to save your login information and screen display choices. Login cookies last for two days, and screen options cookies last for a year. If you select  Remember Me,  your login will persist for two weeks. If you log out of your account, the login cookies will be removed. If you edit or publish an article, an additional cookie will be saved in your browser, indicating the post ID of the article. This cookie includes no personal data and expires after one day. Articles on this site may include embedded content (e.g., videos, images, articles, etc.). Embedded content from other websites behaves similarly to if you visited the other website, including data collection and the use of cookies. Be aware of these websites  privacy policies. If you request a password reset, your IP address will be included in the reset email. If you have an account or have left comments, you can: By accessing or using ChatCare, you agree to comply with and be bound by these Terms of Use. If you do not agree to these terms, please do not use the chatbot. ChatCare is designed to provide assistance and information on various topics related to the services provided by the Kenya Red Cross Society. It aims to enhance user experience by offering quick and accessible information. For specific inquiries or concerns about your privacy, please contact us at [email protected] This privacy policy is subject to changes and updates, and the latest version will be available on our website. 2023 Kenya Red Cross Society , All Rights Reserved Accessibility Statement | Privacy Policy Kenya Red Cross Society is a humanitarian relief organization, created through an act of parliament CAP256 of the laws of Kenya We are auxiliary to the National and County Governments and work to alleviate human suffering and preserve life and human dignity.",en
https://accounts.ecitizen.go.ke/en/ministries/ministry-of-education?department=state-department-for-higher-education-and-research#main-content,View Ministry   Government of Kenya services simplified,"Accessibility Oops, it seems we're having trouble connecting to the internet. Attempting to reconnect Giving Kenyans easy access to online government services.   eCitizen. All rights reserved",en
https://accounts.ecitizen.go.ke/sw/ministries/ministry-of-education,View Ministry   Government of Kenya services simplified,"Accessibility Oops, it seems we're having trouble connecting to the internet. Attempting to reconnect Kuwapa Wakenya ufikiaji rahisi wa huduma za serikali mtandaoni.   eCitizen. Haki zote zimehifadhiwa",en
https://research.pu.ac.ke,Home,"Pwani University is committed to building excellence in research and extension with the aim of enhancing sustainable development and improving livelihoods. We will continue to engage with various stakeholders to achieve this objective. The university continues to provide research opportunities through concerted efforts that include partnering with strategic institutions locally and internationally that share common vision and mission with Pwani University. These partnerships cover areas of common interests such as undertaking joint research, staff and students exchange, undertaking joint seminars/workshops to share research findings, support for training and research infrastructure. Pwani University (PU) and the Karlsruhe University of Applied Sciences (HKA), Germany, have built a strong partnership spanning more than a decade. What began as a shared vision has grown into a sustainable partnership built on academic exchange, joint projects, and intercultural learning. In Kenya, the coconut sub-sector earns approximately. Ksh. 3.2 billion revenue annually   barely a quarter of its potential! Pwani University (PU) established a Botanical Garden in late 2011, which was intended to address four major roles: research, educational, conservation and recreation. In part, the educational and research roles embed Indigenous Knowledge (IK) through documentary Mkilua fragrans Verdc belongs to the Annonaceae family and is part of the biological diversity of the coastal forests of east African coast region The project,  Joint Undertaking to Multiply Powers   research and teaching in CBR and related fields (JUMP - CBResearch) focuses on the development of study modules in the area of (dis)ability, participation and inclusive development. Within this process, the CBR matrix is used as a guiding framework to generate and structure the contents. The project is carried out by Pwani University (PU - Kenya) and Technische Universit t M nchen (TUM - Germany) and supported by the German Academic Exchange Service (DAAD) and financed by the German Ministry of Economic Cooperation and Development. In the course of the project, expanding knowledge on (dis)ability, participation and inclusive development will go hand in hand with enhancing and broadening teaching and research in this field. Pwani University, P. o. Box 195-80108 Kilifi, Kenya Tel : +254 725 916 145 | +254 776 368 946 email : info@pu.ac.ke",en
https://www.pu.ac.ke/index.php/upcoming-events/admissions/academic-downloads,Academic Downloads,"Address: P.o. Box 195 - 80108, Kilifi, Kenya Phone: +254 725 916 145 Email : info@pu.ac.ke",en
https://pu.ac.ke/index.php/upcoming-events/admissions/how-to-apply,How to Apply,"Undergraduate Entry Requirements Minimum of Mean grade C+ (plus) in the Kenya Certificate of Secondary Education (K.C.S.E) or equivalent qualifications ---- A holder of a Bachelors degree with a minimum of Second Class Honours Upper Division or its equivalent in the relevant discipline, from a recognised institution. ---- A holder of a Masters degree from a recognized institution in an area or subject relevant to the proposed area of study Once the application form is filled return to the following address: The Admissions Office , Pwani University, P.O. Box 195   80108, Kilifi   Kenya. The following documents must accompany the completed application form Professional and academic Certificates/Transcripts Current letter of appointment (where applicable) Four (4) recently taken one by one inch ( 1x1 ) Photographs of good quality Address: P.o. Box 195 - 80108, Kilifi, Kenya Phone: +254 725 916 145 Email : info@pu.ac.ke",en
https://pu.ac.ke/index.php/lms/students-info-desk,Students Info Desk,"Dear Students, It is with great joy and pride that I welcome you to Pwani University , a vibrant hub of knowledge, innovation, and community. Whether you are joining us for the first time or considering becoming part of our academic family, you are stepping into an institution committed to excellence in teaching, research, and service. At Pwani University, we believe education is more than acquiring knowledgev - it is about nurturing character, fostering creativity, and preparing you to make meaningful contributions to society. Our dedicated faculty, modern facilities, and diverse student community provide the perfect environment for you to thrive academically and personally. As you embark on this journey, I encourage you to embrace curiosity, challenge yourself, and take advantage of the many opportunities available here. Together, we will shape a future filled with promise, purpose, and progress. Welcome to Pwani University - where your dreams find direction and your potential becomes limitless. Access your portal here Access your admission letter here Apply for HELB loan here Apply for on-campus Accommodation here Check here to process Interschool Transfer Access your online classes here Check your teaching practice Status here Check Graduation Status here Pwani University Joining Instructions Application Form Undergraduate Programmes Deferment Form TVET Deferment Form Credit Waiver Application Form Student s Clearance Form Application Form - Postgraduate Programmes Post Graduate Progress Report Forms Latest Format Monthly Supervision Records Final Thesis Submission Form Intent to Submit Thesis Form Form PU-Exams-Form Application for Remarking Form Credit Waiver Application Form Application for Remarking Form Registration steps Quality Policy Statement Pwani University ICT Handbook Pwani University Charter Pwani University Q&A Handbook Data Protection Statement The Constitution of Kenya To generate, disseminate and apply knowledge and skills while sustaining excellence in training, research and community outreach for sustainable development A world class university that provides quality education, training, research, science, technology and innovation for socio-economic transformation of society Pwani University will strive to be creative, dynamic and responsive in providing quality education, training, research, innovation and outreach opportunities for advancement of the individual and society Integrity, Professionalism, Creativity and Inclusivity Pursuit of Global Excellence (Kulenga Ubora wa Kimataifa) Address: P.o. Box 195 - 80108, Kilifi, Kenya Phone: +254 725 916 145 Email : info@pu.ac.ke",en
https://student.pu.ac.ke/Account/Login?ReturnUrl=%2f,Login - Student Portal,Pwani University   2026. | Powered by Systems Reengineered Ltd.,en
